method,stiffness,friction,offset,seed,mean_abs_force_error,rms_force_error,max_force,safety_violation_rate,contact_loss_rate,tangential_distance,injected_energy,final_force
kinematic_chunk,35.0,0.1,0.015,0,5.206484170424792,5.208019238133831,3.1308262425293116,0.0,0.0,0.1396757914787604,0.0,2.8894607183182703
kinematic_chunk,35.0,0.1,0.015,1,5.203897318804387,5.205156830078656,3.1753954643842626,0.0,0.0,0.1398051340597807,0.0,2.874536662609902
kinematic_chunk,35.0,0.1,0.015,2,5.195055630421758,5.196523013649178,3.1675461675230006,0.0,0.0,0.14024721847891208,0.0,2.751907076137318
kinematic_chunk,35.0,0.1,0.015,3,5.187047792689907,5.188564157794462,3.169465840599591,0.0,0.0,0.14064761036550466,0.0,2.8392207700114365
kinematic_chunk,35.0,0.1,0.015,4,5.1804120506846925,5.182098054983779,3.1383857958645374,0.0,0.0,0.14097939746576538,0.0,2.784479496234629
kinematic_chunk,35.0,0.1,0.015,5,5.187423412048181,5.188683805553285,3.1329713909544163,0.0,0.0,0.14062882939759097,0.0,2.856916737429157
kinematic_chunk,35.0,0.1,0.015,6,5.183843859886456,5.185397714856484,3.1872949885928348,0.0,0.0,0.14080780700567716,0.0,2.9281659901983397
kinematic_chunk,35.0,0.1,0.015,7,5.197576162013036,5.198893814509652,3.103237737121338,0.0,0.0,0.14012119189934813,0.0,2.7497730862489616
kinematic_chunk,35.0,0.3,-0.01,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.3,-0.01,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.3,-0.01,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.3,-0.01,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.3,-0.01,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.3,-0.01,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.3,-0.01,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.3,-0.01,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.3,0.0,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.3,0.0,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.3,0.0,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.3,0.0,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.3,0.0,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.3,0.0,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.3,0.0,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.3,0.0,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.3,0.015,0,5.206484170424792,5.208019238133831,3.1308262425293116,0.0,0.0,0.1396757914787604,0.0,2.8894607183182703
kinematic_chunk,35.0,0.3,0.015,1,5.203897318804387,5.205156830078656,3.1753954643842626,0.0,0.0,0.1398051340597807,0.0,2.874536662609902
kinematic_chunk,35.0,0.3,0.015,2,5.195055630421758,5.196523013649178,3.1675461675230006,0.0,0.0,0.14024721847891208,0.0,2.751907076137318
kinematic_chunk,35.0,0.3,0.015,3,5.187047792689907,5.188564157794462,3.169465840599591,0.0,0.0,0.14064761036550466,0.0,2.8392207700114365
kinematic_chunk,35.0,0.3,0.015,4,5.1804120506846925,5.182098054983779,3.1383857958645374,0.0,0.0,0.14097939746576538,0.0,2.784479496234629
kinematic_chunk,35.0,0.3,0.015,5,5.187423412048181,5.188683805553285,3.1329713909544163,0.0,0.0,0.14062882939759097,0.0,2.856916737429157
kinematic_chunk,35.0,0.3,0.015,6,5.183843859886456,5.185397714856484,3.1872949885928348,0.0,0.0,0.14080780700567716,0.0,2.9281659901983397
kinematic_chunk,35.0,0.3,0.015,7,5.197576162013036,5.198893814509652,3.103237737121338,0.0,0.0,0.14012119189934813,0.0,2.7497730862489616
kinematic_chunk,35.0,0.6,-0.01,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.6,-0.01,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.6,-0.01,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.6,-0.01,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.6,-0.01,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.6,-0.01,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.6,-0.01,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.6,-0.01,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.6,0.0,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.6,0.0,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.6,0.0,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.6,0.0,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.6,0.0,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.6,0.0,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.6,0.0,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.6,0.0,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.6,0.015,0,5.206484170424792,5.208019238133831,3.1308262425293116,0.0,0.0,0.1396757914787604,0.0,2.8894607183182703
kinematic_chunk,35.0,0.6,0.015,1,5.203897318804387,5.205156830078656,3.1753954643842626,0.0,0.0,0.1398051340597807,0.0,2.874536662609902
kinematic_chunk,35.0,0.6,0.015,2,5.195055630421758,5.196523013649178,3.1675461675230006,0.0,0.0,0.14024721847891208,0.0,2.751907076137318
kinematic_chunk,35.0,0.6,0.015,3,5.187047792689907,5.188564157794462,3.169465840599591,0.0,0.0,0.14064761036550466,0.0,2.8392207700114365
kinematic_chunk,35.0,0.6,0.015,4,5.1804120506846925,5.182098054983779,3.1383857958645374,0.0,0.0,0.14097939746576538,0.0,2.784479496234629
kinematic_chunk,35.0,0.6,0.015,5,5.187423412048181,5.188683805553285,3.1329713909544163,0.0,0.0,0.14062882939759097,0.0,2.856916737429157
kinematic_chunk,35.0,0.6,0.015,6,5.183843859886456,5.185397714856484,3.1872949885928348,0.0,0.0,0.14080780700567716,0.0,2.9281659901983397
kinematic_chunk,35.0,0.6,0.015,7,5.197576162013036,5.198893814509652,3.103237737121338,0.0,0.0,0.14012119189934813,0.0,2.7497730862489616
kinematic_chunk,35.0,0.95,-0.01,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.95,-0.01,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.95,-0.01,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.95,-0.01,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.95,-0.01,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.95,-0.01,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.95,-0.01,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.95,-0.01,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.95,0.0,0,5.206478119174253,5.208013320283022,3.130826240390718,0.0,0.0,0.13967609404128734,0.0,2.8894607183182703
kinematic_chunk,35.0,0.95,0.0,1,5.203891195052104,5.2051507813919615,3.1754558563082425,0.0,0.0,0.13980544024739489,0.0,2.874536662609902
kinematic_chunk,35.0,0.95,0.0,2,5.1950495810136035,5.196517093895173,3.1675461675229997,0.0,0.0,0.14024752094931983,0.0,2.751907076137318
kinematic_chunk,35.0,0.95,0.0,3,5.1870416731006035,5.188558140341308,3.1696298176345667,0.0,0.0,0.14064791634496984,0.0,2.8392207700114365
kinematic_chunk,35.0,0.95,0.0,4,5.180405911849008,5.182092067693507,3.138446176100677,0.0,0.0,0.14097970440754964,0.0,2.784479496234629
kinematic_chunk,35.0,0.95,0.0,5,5.187417324442528,5.188677811375128,3.1329713145265043,0.0,0.0,0.14062913377787356,0.0,2.856916737429157
kinematic_chunk,35.0,0.95,0.0,6,5.183837756986647,5.1853917509201075,3.187294988593269,0.0,0.0,0.14080811215066757,0.0,2.9281659901983392
kinematic_chunk,35.0,0.95,0.0,7,5.19757002476611,5.198887769446751,3.1032377371212765,0.0,0.0,0.14012149876169447,0.0,2.749773086248961
kinematic_chunk,35.0,0.95,0.015,0,5.206484170424792,5.208019238133831,3.1308262425293116,0.0,0.0,0.1396757914787604,0.0,2.8894607183182703
kinematic_chunk,35.0,0.95,0.015,1,5.203897318804387,5.205156830078656,3.1753954643842626,0.0,0.0,0.1398051340597807,0.0,2.874536662609902
kinematic_chunk,35.0,0.95,0.015,2,5.195055630421758,5.196523013649178,3.1675461675230006,0.0,0.0,0.14024721847891208,0.0,2.751907076137318
kinematic_chunk,35.0,0.95,0.015,3,5.187047792689907,5.188564157794462,3.169465840599591,0.0,0.0,0.14064761036550466,0.0,2.8392207700114365
kinematic_chunk,35.0,0.95,0.015,4,5.1804120506846925,5.182098054983779,3.1383857958645374,0.0,0.0,0.14097939746576538,0.0,2.784479496234629
kinematic_chunk,35.0,0.95,0.015,5,5.187423412048181,5.188683805553285,3.1329713909544163,0.0,0.0,0.14062882939759097,0.0,2.856916737429157
kinematic_chunk,35.0,0.95,0.015,6,5.183843859886456,5.185397714856484,3.1872949885928348,0.0,0.0,0.14080780700567716,0.0,2.9281659901983397
kinematic_chunk,35.0,0.95,0.015,7,5.197576162013036,5.198893814509652,3.103237737121338,0.0,0.0,0.14012119189934813,0.0,2.7497730862489616
kinematic_chunk,50.0,0.1,-0.01,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.1,-0.01,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.1,-0.01,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.1,-0.01,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.1,-0.01,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.1,-0.01,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.1,-0.01,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.1,-0.01,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.1,0.0,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.1,0.0,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.1,0.0,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.1,0.0,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.1,0.0,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.1,0.0,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.1,0.0,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.1,0.0,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.1,0.015,0,4.006611899171514,4.008587965768119,4.330881672044825,0.0,0.0,0.19966940504142433,0.0,4.090062411376762
kinematic_chunk,50.0,0.1,0.015,1,4.0040749951596,4.005703918627822,4.370388843890512,0.0,0.0,0.19979625024202002,0.0,4.075485348268194
kinematic_chunk,50.0,0.1,0.015,2,3.9954214627291615,3.9973105287944755,4.367606136459078,0.0,0.0,0.20022892686354188,0.0,3.9529275659148415
kinematic_chunk,50.0,0.1,0.015,3,3.987042395631109,3.9890052522511987,4.356117848064381,0.0,0.0,0.20064788021844446,0.0,4.040133521743348
kinematic_chunk,50.0,0.1,0.015,4,3.9807403021876975,3.9829166317160625,4.33629261550291,0.0,0.0,0.2009629848906152,0.0,3.985331729510871
kinematic_chunk,50.0,0.1,0.015,5,3.9875127338974914,3.9891447792591204,4.333029501327314,0.0,0.0,0.2006243633051254,0.0,4.057241983388485
kinematic_chunk,50.0,0.1,0.015,6,3.9840859298072497,3.9860926303403197,4.389487883868718,0.0,0.0,0.20079570350963766,0.0,4.128101191709208
kinematic_chunk,50.0,0.1,0.015,7,3.9981260229354563,3.9998277627674113,4.302726103709414,0.0,0.0,0.20009369885322714,0.0,3.9484924683962817
kinematic_chunk,50.0,0.3,-0.01,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.3,-0.01,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.3,-0.01,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.3,-0.01,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.3,-0.01,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.3,-0.01,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.3,-0.01,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.3,-0.01,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.3,0.0,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.3,0.0,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.3,0.0,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.3,0.0,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.3,0.0,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.3,0.0,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.3,0.0,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.3,0.0,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.3,0.015,0,4.006611899171514,4.008587965768119,4.330881672044825,0.0,0.0,0.19966940504142433,0.0,4.090062411376762
kinematic_chunk,50.0,0.3,0.015,1,4.0040749951596,4.005703918627822,4.370388843890512,0.0,0.0,0.19979625024202002,0.0,4.075485348268194
kinematic_chunk,50.0,0.3,0.015,2,3.9954214627291615,3.9973105287944755,4.367606136459078,0.0,0.0,0.20022892686354188,0.0,3.9529275659148415
kinematic_chunk,50.0,0.3,0.015,3,3.987042395631109,3.9890052522511987,4.356117848064381,0.0,0.0,0.20064788021844446,0.0,4.040133521743348
kinematic_chunk,50.0,0.3,0.015,4,3.9807403021876975,3.9829166317160625,4.33629261550291,0.0,0.0,0.2009629848906152,0.0,3.985331729510871
kinematic_chunk,50.0,0.3,0.015,5,3.9875127338974914,3.9891447792591204,4.333029501327314,0.0,0.0,0.2006243633051254,0.0,4.057241983388485
kinematic_chunk,50.0,0.3,0.015,6,3.9840859298072497,3.9860926303403197,4.389487883868718,0.0,0.0,0.20079570350963766,0.0,4.128101191709208
kinematic_chunk,50.0,0.3,0.015,7,3.9981260229354563,3.9998277627674113,4.302726103709414,0.0,0.0,0.20009369885322714,0.0,3.9484924683962817
kinematic_chunk,50.0,0.6,-0.01,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.6,-0.01,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.6,-0.01,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.6,-0.01,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.6,-0.01,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.6,-0.01,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.6,-0.01,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.6,-0.01,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.6,0.0,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.6,0.0,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.6,0.0,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.6,0.0,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.6,0.0,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.6,0.0,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.6,0.0,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.6,0.0,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.6,0.015,0,4.006611899171514,4.008587965768119,4.330881672044825,0.0,0.0,0.19966940504142433,0.0,4.090062411376762
kinematic_chunk,50.0,0.6,0.015,1,4.0040749951596,4.005703918627822,4.370388843890512,0.0,0.0,0.19979625024202002,0.0,4.075485348268194
kinematic_chunk,50.0,0.6,0.015,2,3.9954214627291615,3.9973105287944755,4.367606136459078,0.0,0.0,0.20022892686354188,0.0,3.9529275659148415
kinematic_chunk,50.0,0.6,0.015,3,3.987042395631109,3.9890052522511987,4.356117848064381,0.0,0.0,0.20064788021844446,0.0,4.040133521743348
kinematic_chunk,50.0,0.6,0.015,4,3.9807403021876975,3.9829166317160625,4.33629261550291,0.0,0.0,0.2009629848906152,0.0,3.985331729510871
kinematic_chunk,50.0,0.6,0.015,5,3.9875127338974914,3.9891447792591204,4.333029501327314,0.0,0.0,0.2006243633051254,0.0,4.057241983388485
kinematic_chunk,50.0,0.6,0.015,6,3.9840859298072497,3.9860926303403197,4.389487883868718,0.0,0.0,0.20079570350963766,0.0,4.128101191709208
kinematic_chunk,50.0,0.6,0.015,7,3.9981260229354563,3.9998277627674113,4.302726103709414,0.0,0.0,0.20009369885322714,0.0,3.9484924683962817
kinematic_chunk,50.0,0.95,-0.01,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.95,-0.01,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
kinematic_chunk,50.0,0.95,-0.01,2,3.995415981524223,3.99730518889758,4.367606136459077,0.0,0.0,0.20022920092378882,0.0,3.9529275659148415
kinematic_chunk,50.0,0.95,-0.01,3,3.9870368304402835,3.9889997976177702,4.356267194977524,0.0,0.0,0.20064815847798584,0.0,4.040133521743348
kinematic_chunk,50.0,0.95,-0.01,4,3.9807347186191895,3.9829112173594727,4.336292611435616,0.0,0.0,0.20096326406904055,0.0,3.985331729510871
kinematic_chunk,50.0,0.95,-0.01,5,3.9875072093268495,3.9891393539280213,4.3330293921445815,0.0,0.0,0.20062463953365758,0.0,4.057241983388485
kinematic_chunk,50.0,0.95,-0.01,6,3.9840803895298023,3.9860872426711165,4.389487883869111,0.0,0.0,0.20079598052351,0.0,4.128101191709207
kinematic_chunk,50.0,0.95,-0.01,7,3.998120441605353,3.999822279149585,4.302726103709326,0.0,0.0,0.20009397791973227,0.0,3.9484924683962808
kinematic_chunk,50.0,0.95,0.0,0,4.006606420370073,4.008582633289268,4.330881668989691,0.0,0.0,0.19966967898149646,0.0,4.090062411376762
kinematic_chunk,50.0,0.95,0.0,1,4.00406942995868,4.005698430901734,4.370443847613606,0.0,0.0,0.199796528502066,0.0,4.075485348268194
